minus_less_3,minus_2,minus_1,tie,plus_1,plus_2,plus_more_3,high_conf_count
5.0,5.0,2.0,5.0,0.1,1.0,5.0,224
5.0,5.0,2.0,5.0,0.1,1.0,10.0,224
5.0,5.0,2.0,5.0,0.1,2.0,0.1,205
5.0,5.0,2.0,5.0,0.1,2.0,1.0,205
5.0,5.0,2.0,5.0,0.1,2.0,2.0,224
5.0,5.0,2.0,5.0,0.1,2.0,5.0,224
5.0,5.0,2.0,5.0,0.1,2.0,10.0,224
5.0,5.0,2.0,5.0,0.1,5.0,0.1,205
5.0,5.0,2.0,5.0,0.1,5.0,1.0,205
5.0,5.0,2.0,5.0,0.1,5.0,2.0,224
5.0,5.0,2.0,5.0,0.1,5.0,5.0,224
5.0,5.0,2.0,5.0,0.1,5.0,10.0,224
5.0,5.0,2.0,5.0,0.1,10.0,0.1,205
5.0,5.0,2.0,5.0,0.1,10.0,1.0,205
5.0,5.0,2.0,5.0,0.1,10.0,2.0,224
5.0,5.0,2.0,5.0,0.1,10.0,5.0,224
5.0,5.0,2.0,5.0,0.1,10.0,10.0,224
5.0,5.0,2.0,5.0,1.0,0.1,0.1,205
5.0,5.0,2.0,5.0,1.0,0.1,1.0,205
5.0,5.0,2.0,5.0,1.0,0.1,2.0,224
5.0,5.0,2.0,5.0,1.0,0.1,5.0,224
5.0,5.0,2.0,5.0,1.0,0.1,10.0,224
5.0,5.0,2.0,5.0,1.0,1.0,0.1,205
5.0,5.0,2.0,5.0,1.0,1.0,1.0,205
5.0,5.0,2.0,5.0,1.0,1.0,2.0,224
5.0,5.0,2.0,5.0,1.0,1.0,5.0,224
5.0,5.0,2.0,5.0,1.0,1.0,10.0,224
5.0,5.0,2.0,5.0,1.0,2.0,0.1,205
5.0,5.0,2.0,5.0,1.0,2.0,1.0,205
5.0,5.0,2.0,5.0,1.0,2.0,2.0,224
5.0,5.0,2.0,5.0,1.0,2.0,5.0,224
5.0,5.0,2.0,5.0,1.0,2.0,10.0,224
5.0,5.0,2.0,5.0,1.0,5.0,0.1,205
5.0,5.0,2.0,5.0,1.0,5.0,1.0,205
5.0,5.0,2.0,5.0,1.0,5.0,2.0,224
5.0,5.0,2.0,5.0,1.0,5.0,5.0,224
5.0,5.0,2.0,5.0,1.0,5.0,10.0,224
5.0,5.0,2.0,5.0,1.0,10.0,0.1,205
5.0,5.0,2.0,5.0,1.0,10.0,1.0,205
5.0,5.0,2.0,5.0,1.0,10.0,2.0,224
5.0,5.0,2.0,5.0,1.0,10.0,5.0,224
5.0,5.0,2.0,5.0,1.0,10.0,10.0,224
5.0,5.0,2.0,5.0,2.0,0.1,0.1,205
5.0,5.0,2.0,5.0,2.0,0.1,1.0,205
5.0,5.0,2.0,5.0,2.0,0.1,2.0,224
5.0,5.0,2.0,5.0,2.0,0.1,5.0,224
5.0,5.0,2.0,5.0,2.0,0.1,10.0,224
5.0,5.0,2.0,5.0,2.0,1.0,0.1,205
5.0,5.0,2.0,5.0,2.0,1.0,1.0,205
5.0,5.0,2.0,5.0,2.0,1.0,2.0,224
5.0,5.0,2.0,5.0,2.0,1.0,5.0,224
5.0,5.0,2.0,5.0,2.0,1.0,10.0,224
5.0,5.0,2.0,5.0,2.0,2.0,0.1,205
5.0,5.0,2.0,5.0,2.0,2.0,1.0,205
5.0,5.0,2.0,5.0,2.0,2.0,2.0,224
5.0,5.0,2.0,5.0,2.0,2.0,5.0,224
5.0,5.0,2.0,5.0,2.0,2.0,10.0,224
5.0,5.0,2.0,5.0,2.0,5.0,0.1,205
5.0,5.0,2.0,5.0,2.0,5.0,1.0,205
5.0,5.0,2.0,5.0,2.0,5.0,2.0,224
5.0,5.0,2.0,5.0,2.0,5.0,5.0,224
5.0,5.0,2.0,5.0,2.0,5.0,10.0,224
5.0,5.0,2.0,5.0,2.0,10.0,0.1,205
5.0,5.0,2.0,5.0,2.0,10.0,1.0,205
5.0,5.0,2.0,5.0,2.0,10.0,2.0,224
5.0,5.0,2.0,5.0,2.0,10.0,5.0,224
5.0,5.0,2.0,5.0,2.0,10.0,10.0,224
5.0,5.0,2.0,5.0,5.0,0.1,0.1,205
5.0,5.0,2.0,5.0,5.0,0.1,1.0,205
5.0,5.0,2.0,5.0,5.0,0.1,2.0,224
5.0,5.0,2.0,5.0,5.0,0.1,5.0,224
5.0,5.0,2.0,5.0,5.0,0.1,10.0,224
5.0,5.0,2.0,5.0,5.0,1.0,0.1,205
5.0,5.0,2.0,5.0,5.0,1.0,1.0,205
5.0,5.0,2.0,5.0,5.0,1.0,2.0,224
5.0,5.0,2.0,5.0,5.0,1.0,5.0,224
5.0,5.0,2.0,5.0,5.0,1.0,10.0,224
5.0,5.0,2.0,5.0,5.0,2.0,0.1,205
5.0,5.0,2.0,5.0,5.0,2.0,1.0,205
5.0,5.0,2.0,5.0,5.0,2.0,2.0,224
5.0,5.0,2.0,5.0,5.0,2.0,5.0,224
5.0,5.0,2.0,5.0,5.0,2.0,10.0,224
5.0,5.0,2.0,5.0,5.0,5.0,0.1,205
5.0,5.0,2.0,5.0,5.0,5.0,1.0,205
5.0,5.0,2.0,5.0,5.0,5.0,2.0,224
5.0,5.0,2.0,5.0,5.0,5.0,5.0,224
5.0,5.0,2.0,5.0,5.0,5.0,10.0,224
5.0,5.0,2.0,5.0,5.0,10.0,0.1,205
5.0,5.0,2.0,5.0,5.0,10.0,1.0,205
5.0,5.0,2.0,5.0,5.0,10.0,2.0,224
5.0,5.0,2.0,5.0,5.0,10.0,5.0,224
5.0,5.0,2.0,5.0,5.0,10.0,10.0,224
5.0,5.0,2.0,5.0,10.0,0.1,0.1,205
5.0,5.0,2.0,5.0,10.0,0.1,1.0,205
5.0,5.0,2.0,5.0,10.0,0.1,2.0,224
5.0,5.0,2.0,5.0,10.0,0.1,5.0,224
5.0,5.0,2.0,5.0,10.0,0.1,10.0,224
5.0,5.0,2.0,5.0,10.0,1.0,0.1,205
5.0,5.0,2.0,5.0,10.0,1.0,1.0,205
5.0,5.0,2.0,5.0,10.0,1.0,2.0,224
5.0,5.0,2.0,5.0,10.0,1.0,5.0,224
5.0,5.0,2.0,5.0,10.0,1.0,10.0,224
5.0,5.0,2.0,5.0,10.0,2.0,0.1,205
5.0,5.0,2.0,5.0,10.0,2.0,1.0,205
5.0,5.0,2.0,5.0,10.0,2.0,2.0,224
5.0,5.0,2.0,5.0,10.0,2.0,5.0,224
5.0,5.0,2.0,5.0,10.0,2.0,10.0,224
5.0,5.0,2.0,5.0,10.0,5.0,0.1,205
5.0,5.0,2.0,5.0,10.0,5.0,1.0,205
5.0,5.0,2.0,5.0,10.0,5.0,2.0,224
5.0,5.0,2.0,5.0,10.0,5.0,5.0,224
5.0,5.0,2.0,5.0,10.0,5.0,10.0,224
5.0,5.0,2.0,5.0,10.0,10.0,0.1,205
5.0,5.0,2.0,5.0,10.0,10.0,1.0,205
5.0,5.0,2.0,5.0,10.0,10.0,2.0,224
5.0,5.0,2.0,5.0,10.0,10.0,5.0,224
5.0,5.0,2.0,5.0,10.0,10.0,10.0,224
5.0,5.0,2.0,10.0,0.1,0.1,0.1,205
5.0,5.0,2.0,10.0,0.1,0.1,1.0,205
5.0,5.0,2.0,10.0,0.1,0.1,2.0,224
5.0,5.0,2.0,10.0,0.1,0.1,5.0,224
5.0,5.0,2.0,10.0,0.1,0.1,10.0,224
5.0,5.0,2.0,10.0,0.1,1.0,0.1,205
5.0,5.0,2.0,10.0,0.1,1.0,1.0,205
5.0,5.0,2.0,10.0,0.1,1.0,2.0,224
5.0,5.0,2.0,10.0,0.1,1.0,5.0,224
5.0,5.0,2.0,10.0,0.1,1.0,10.0,224
5.0,5.0,2.0,10.0,0.1,2.0,0.1,205
5.0,5.0,2.0,10.0,0.1,2.0,1.0,205
5.0,5.0,2.0,10.0,0.1,2.0,2.0,224
5.0,5.0,2.0,10.0,0.1,2.0,5.0,224
5.0,5.0,2.0,10.0,0.1,2.0,10.0,224
5.0,5.0,2.0,10.0,0.1,5.0,0.1,205
5.0,5.0,2.0,10.0,0.1,5.0,1.0,205
5.0,5.0,2.0,10.0,0.1,5.0,2.0,224
5.0,5.0,2.0,10.0,0.1,5.0,5.0,224
5.0,5.0,2.0,10.0,0.1,5.0,10.0,224
5.0,5.0,2.0,10.0,0.1,10.0,0.1,205
5.0,5.0,2.0,10.0,0.1,10.0,1.0,205
5.0,5.0,2.0,10.0,0.1,10.0,2.0,224
5.0,5.0,2.0,10.0,0.1,10.0,5.0,224
5.0,5.0,2.0,10.0,0.1,10.0,10.0,224
5.0,5.0,2.0,10.0,1.0,0.1,0.1,205
5.0,5.0,2.0,10.0,1.0,0.1,1.0,205
5.0,5.0,2.0,10.0,1.0,0.1,2.0,224
5.0,5.0,2.0,10.0,1.0,0.1,5.0,224
5.0,5.0,2.0,10.0,1.0,0.1,10.0,224
5.0,5.0,2.0,10.0,1.0,1.0,0.1,205
5.0,5.0,2.0,10.0,1.0,1.0,1.0,205
5.0,5.0,2.0,10.0,1.0,1.0,2.0,224
5.0,5.0,2.0,10.0,1.0,1.0,5.0,224
5.0,5.0,2.0,10.0,1.0,1.0,10.0,224
5.0,5.0,2.0,10.0,1.0,2.0,0.1,205
5.0,5.0,2.0,10.0,1.0,2.0,1.0,205
5.0,5.0,2.0,10.0,1.0,2.0,2.0,224
5.0,5.0,2.0,10.0,1.0,2.0,5.0,224
5.0,5.0,2.0,10.0,1.0,2.0,10.0,224
5.0,5.0,2.0,10.0,1.0,5.0,0.1,205
5.0,5.0,2.0,10.0,1.0,5.0,1.0,205
5.0,5.0,2.0,10.0,1.0,5.0,2.0,224
5.0,5.0,2.0,10.0,1.0,5.0,5.0,224
5.0,5.0,2.0,10.0,1.0,5.0,10.0,224
5.0,5.0,2.0,10.0,1.0,10.0,0.1,205
5.0,5.0,2.0,10.0,1.0,10.0,1.0,205
5.0,5.0,2.0,10.0,1.0,10.0,2.0,224
5.0,5.0,2.0,10.0,1.0,10.0,5.0,224
5.0,5.0,2.0,10.0,1.0,10.0,10.0,224
5.0,5.0,2.0,10.0,2.0,0.1,0.1,205
5.0,5.0,2.0,10.0,2.0,0.1,1.0,205
5.0,5.0,2.0,10.0,2.0,0.1,2.0,224
5.0,5.0,2.0,10.0,2.0,0.1,5.0,224
5.0,5.0,2.0,10.0,2.0,0.1,10.0,224
5.0,5.0,2.0,10.0,2.0,1.0,0.1,205
5.0,5.0,2.0,10.0,2.0,1.0,1.0,205
5.0,5.0,2.0,10.0,2.0,1.0,2.0,224
5.0,5.0,2.0,10.0,2.0,1.0,5.0,224
5.0,5.0,2.0,10.0,2.0,1.0,10.0,224
5.0,5.0,2.0,10.0,2.0,2.0,0.1,205
5.0,5.0,2.0,10.0,2.0,2.0,1.0,205
5.0,5.0,2.0,10.0,2.0,2.0,2.0,224
5.0,5.0,2.0,10.0,2.0,2.0,5.0,224
5.0,5.0,2.0,10.0,2.0,2.0,10.0,224
5.0,5.0,2.0,10.0,2.0,5.0,0.1,205
5.0,5.0,2.0,10.0,2.0,5.0,1.0,205
5.0,5.0,2.0,10.0,2.0,5.0,2.0,224
5.0,5.0,2.0,10.0,2.0,5.0,5.0,224
5.0,5.0,2.0,10.0,2.0,5.0,10.0,224
5.0,5.0,2.0,10.0,2.0,10.0,0.1,205
5.0,5.0,2.0,10.0,2.0,10.0,1.0,205
5.0,5.0,2.0,10.0,2.0,10.0,2.0,224
5.0,5.0,2.0,10.0,2.0,10.0,5.0,224
5.0,5.0,2.0,10.0,2.0,10.0,10.0,224
5.0,5.0,2.0,10.0,5.0,0.1,0.1,205
5.0,5.0,2.0,10.0,5.0,0.1,1.0,205
5.0,5.0,2.0,10.0,5.0,0.1,2.0,224
5.0,5.0,2.0,10.0,5.0,0.1,5.0,224
5.0,5.0,2.0,10.0,5.0,0.1,10.0,224
5.0,5.0,2.0,10.0,5.0,1.0,0.1,205
5.0,5.0,2.0,10.0,5.0,1.0,1.0,205
5.0,5.0,2.0,10.0,5.0,1.0,2.0,224
5.0,5.0,2.0,10.0,5.0,1.0,5.0,224
5.0,5.0,2.0,10.0,5.0,1.0,10.0,224
5.0,5.0,2.0,10.0,5.0,2.0,0.1,205
5.0,5.0,2.0,10.0,5.0,2.0,1.0,205
5.0,5.0,2.0,10.0,5.0,2.0,2.0,224
5.0,5.0,2.0,10.0,5.0,2.0,5.0,224
5.0,5.0,2.0,10.0,5.0,2.0,10.0,224
5.0,5.0,2.0,10.0,5.0,5.0,0.1,205
5.0,5.0,2.0,10.0,5.0,5.0,1.0,205
5.0,5.0,2.0,10.0,5.0,5.0,2.0,224
5.0,5.0,2.0,10.0,5.0,5.0,5.0,224
5.0,5.0,2.0,10.0,5.0,5.0,10.0,224
5.0,5.0,2.0,10.0,5.0,10.0,0.1,205
5.0,5.0,2.0,10.0,5.0,10.0,1.0,205
5.0,5.0,2.0,10.0,5.0,10.0,2.0,224
5.0,5.0,2.0,10.0,5.0,10.0,5.0,224
5.0,5.0,2.0,10.0,5.0,10.0,10.0,224
5.0,5.0,2.0,10.0,10.0,0.1,0.1,205
5.0,5.0,2.0,10.0,10.0,0.1,1.0,205
5.0,5.0,2.0,10.0,10.0,0.1,2.0,224
5.0,5.0,2.0,10.0,10.0,0.1,5.0,224
5.0,5.0,2.0,10.0,10.0,0.1,10.0,224
5.0,5.0,2.0,10.0,10.0,1.0,0.1,205
5.0,5.0,2.0,10.0,10.0,1.0,1.0,205
5.0,5.0,2.0,10.0,10.0,1.0,2.0,224
5.0,5.0,2.0,10.0,10.0,1.0,5.0,224
5.0,5.0,2.0,10.0,10.0,1.0,10.0,224
5.0,5.0,2.0,10.0,10.0,2.0,0.1,205
5.0,5.0,2.0,10.0,10.0,2.0,1.0,205
5.0,5.0,2.0,10.0,10.0,2.0,2.0,224
5.0,5.0,2.0,10.0,10.0,2.0,5.0,224
5.0,5.0,2.0,10.0,10.0,2.0,10.0,224
5.0,5.0,2.0,10.0,10.0,5.0,0.1,205
5.0,5.0,2.0,10.0,10.0,5.0,1.0,205
5.0,5.0,2.0,10.0,10.0,5.0,2.0,224
5.0,5.0,2.0,10.0,10.0,5.0,5.0,224
5.0,5.0,2.0,10.0,10.0,5.0,10.0,224
5.0,5.0,2.0,10.0,10.0,10.0,0.1,205
5.0,5.0,2.0,10.0,10.0,10.0,1.0,205
5.0,5.0,2.0,10.0,10.0,10.0,2.0,224
5.0,5.0,2.0,10.0,10.0,10.0,5.0,224
5.0,5.0,2.0,10.0,10.0,10.0,10.0,224
5.0,5.0,5.0,0.1,0.1,0.1,0.1,32
5.0,5.0,5.0,0.1,0.1,0.1,1.0,51
5.0,5.0,5.0,0.1,0.1,0.1,2.0,51
5.0,5.0,5.0,0.1,0.1,0.1,5.0,51
5.0,5.0,5.0,0.1,0.1,0.1,10.0,51
5.0,5.0,5.0,0.1,0.1,1.0,0.1,32
5.0,5.0,5.0,0.1,0.1,1.0,1.0,51
5.0,5.0,5.0,0.1,0.1,1.0,2.0,51
5.0,5.0,5.0,0.1,0.1,1.0,5.0,51
5.0,5.0,5.0,0.1,0.1,1.0,10.0,51
5.0,5.0,5.0,0.1,0.1,2.0,0.1,32
5.0,5.0,5.0,0.1,0.1,2.0,1.0,51
5.0,5.0,5.0,0.1,0.1,2.0,2.0,51
5.0,5.0,5.0,0.1,0.1,2.0,5.0,51
5.0,5.0,5.0,0.1,0.1,2.0,10.0,51
5.0,5.0,5.0,0.1,0.1,5.0,0.1,32
5.0,5.0,5.0,0.1,0.1,5.0,1.0,51
5.0,5.0,5.0,0.1,0.1,5.0,2.0,51
5.0,5.0,5.0,0.1,0.1,5.0,5.0,51
5.0,5.0,5.0,0.1,0.1,5.0,10.0,51
5.0,5.0,5.0,0.1,0.1,10.0,0.1,32
5.0,5.0,5.0,0.1,0.1,10.0,1.0,51
5.0,5.0,5.0,0.1,0.1,10.0,2.0,51
5.0,5.0,5.0,0.1,0.1,10.0,5.0,51
5.0,5.0,5.0,0.1,0.1,10.0,10.0,51
5.0,5.0,5.0,0.1,1.0,0.1,0.1,32
5.0,5.0,5.0,0.1,1.0,0.1,1.0,51
5.0,5.0,5.0,0.1,1.0,0.1,2.0,51
5.0,5.0,5.0,0.1,1.0,0.1,5.0,51
5.0,5.0,5.0,0.1,1.0,0.1,10.0,51
5.0,5.0,5.0,0.1,1.0,1.0,0.1,32
5.0,5.0,5.0,0.1,1.0,1.0,1.0,51
5.0,5.0,5.0,0.1,1.0,1.0,2.0,51
5.0,5.0,5.0,0.1,1.0,1.0,5.0,51
5.0,5.0,5.0,0.1,1.0,1.0,10.0,51
5.0,5.0,5.0,0.1,1.0,2.0,0.1,32
5.0,5.0,5.0,0.1,1.0,2.0,1.0,51
5.0,5.0,5.0,0.1,1.0,2.0,2.0,51
5.0,5.0,5.0,0.1,1.0,2.0,5.0,51
5.0,5.0,5.0,0.1,1.0,2.0,10.0,51
5.0,5.0,5.0,0.1,1.0,5.0,0.1,32
5.0,5.0,5.0,0.1,1.0,5.0,1.0,51
5.0,5.0,5.0,0.1,1.0,5.0,2.0,51
5.0,5.0,5.0,0.1,1.0,5.0,5.0,51
5.0,5.0,5.0,0.1,1.0,5.0,10.0,51
5.0,5.0,5.0,0.1,1.0,10.0,0.1,32
5.0,5.0,5.0,0.1,1.0,10.0,1.0,51
5.0,5.0,5.0,0.1,1.0,10.0,2.0,51
5.0,5.0,5.0,0.1,1.0,10.0,5.0,51
5.0,5.0,5.0,0.1,1.0,10.0,10.0,51
5.0,5.0,5.0,0.1,2.0,0.1,0.1,32
5.0,5.0,5.0,0.1,2.0,0.1,1.0,51
5.0,5.0,5.0,0.1,2.0,0.1,2.0,51
5.0,5.0,5.0,0.1,2.0,0.1,5.0,51
5.0,5.0,5.0,0.1,2.0,0.1,10.0,51
5.0,5.0,5.0,0.1,2.0,1.0,0.1,32
5.0,5.0,5.0,0.1,2.0,1.0,1.0,51
5.0,5.0,5.0,0.1,2.0,1.0,2.0,51
5.0,5.0,5.0,0.1,2.0,1.0,5.0,51
5.0,5.0,5.0,0.1,2.0,1.0,10.0,51
5.0,5.0,5.0,0.1,2.0,2.0,0.1,32
5.0,5.0,5.0,0.1,2.0,2.0,1.0,51
5.0,5.0,5.0,0.1,2.0,2.0,2.0,51
5.0,5.0,5.0,0.1,2.0,2.0,5.0,51
5.0,5.0,5.0,0.1,2.0,2.0,10.0,51
5.0,5.0,5.0,0.1,2.0,5.0,0.1,32
5.0,5.0,5.0,0.1,2.0,5.0,1.0,51
5.0,5.0,5.0,0.1,2.0,5.0,2.0,51
5.0,5.0,5.0,0.1,2.0,5.0,5.0,51
5.0,5.0,5.0,0.1,2.0,5.0,10.0,51
5.0,5.0,5.0,0.1,2.0,10.0,0.1,32
5.0,5.0,5.0,0.1,2.0,10.0,1.0,51
5.0,5.0,5.0,0.1,2.0,10.0,2.0,51
5.0,5.0,5.0,0.1,2.0,10.0,5.0,51
5.0,5.0,5.0,0.1,2.0,10.0,10.0,51
5.0,5.0,5.0,0.1,5.0,0.1,0.1,32
5.0,5.0,5.0,0.1,5.0,0.1,1.0,51
5.0,5.0,5.0,0.1,5.0,0.1,2.0,51
5.0,5.0,5.0,0.1,5.0,0.1,5.0,51
5.0,5.0,5.0,0.1,5.0,0.1,10.0,51
5.0,5.0,5.0,0.1,5.0,1.0,0.1,32
5.0,5.0,5.0,0.1,5.0,1.0,1.0,51
5.0,5.0,5.0,0.1,5.0,1.0,2.0,51
5.0,5.0,5.0,0.1,5.0,1.0,5.0,51
5.0,5.0,5.0,0.1,5.0,1.0,10.0,51
5.0,5.0,5.0,0.1,5.0,2.0,0.1,32
5.0,5.0,5.0,0.1,5.0,2.0,1.0,51
5.0,5.0,5.0,0.1,5.0,2.0,2.0,51
5.0,5.0,5.0,0.1,5.0,2.0,5.0,51
5.0,5.0,5.0,0.1,5.0,2.0,10.0,51
5.0,5.0,5.0,0.1,5.0,5.0,0.1,32
5.0,5.0,5.0,0.1,5.0,5.0,1.0,51
5.0,5.0,5.0,0.1,5.0,5.0,2.0,51
5.0,5.0,5.0,0.1,5.0,5.0,5.0,51
5.0,5.0,5.0,0.1,5.0,5.0,10.0,51
5.0,5.0,5.0,0.1,5.0,10.0,0.1,32
5.0,5.0,5.0,0.1,5.0,10.0,1.0,51
5.0,5.0,5.0,0.1,5.0,10.0,2.0,51
5.0,5.0,5.0,0.1,5.0,10.0,5.0,51
5.0,5.0,5.0,0.1,5.0,10.0,10.0,51
5.0,5.0,5.0,0.1,10.0,0.1,0.1,32
5.0,5.0,5.0,0.1,10.0,0.1,1.0,51
5.0,5.0,5.0,0.1,10.0,0.1,2.0,51
5.0,5.0,5.0,0.1,10.0,0.1,5.0,51
5.0,5.0,5.0,0.1,10.0,0.1,10.0,51
5.0,5.0,5.0,0.1,10.0,1.0,0.1,32
5.0,5.0,5.0,0.1,10.0,1.0,1.0,51
5.0,5.0,5.0,0.1,10.0,1.0,2.0,51
5.0,5.0,5.0,0.1,10.0,1.0,5.0,51
5.0,5.0,5.0,0.1,10.0,1.0,10.0,51
5.0,5.0,5.0,0.1,10.0,2.0,0.1,32
5.0,5.0,5.0,0.1,10.0,2.0,1.0,51
5.0,5.0,5.0,0.1,10.0,2.0,2.0,51
5.0,5.0,5.0,0.1,10.0,2.0,5.0,51
5.0,5.0,5.0,0.1,10.0,2.0,10.0,51
5.0,5.0,5.0,0.1,10.0,5.0,0.1,32
5.0,5.0,5.0,0.1,10.0,5.0,1.0,51
5.0,5.0,5.0,0.1,10.0,5.0,2.0,51
5.0,5.0,5.0,0.1,10.0,5.0,5.0,51
5.0,5.0,5.0,0.1,10.0,5.0,10.0,51
5.0,5.0,5.0,0.1,10.0,10.0,0.1,32
5.0,5.0,5.0,0.1,10.0,10.0,1.0,51
5.0,5.0,5.0,0.1,10.0,10.0,2.0,51
5.0,5.0,5.0,0.1,10.0,10.0,5.0,51
5.0,5.0,5.0,0.1,10.0,10.0,10.0,51
5.0,5.0,5.0,1.0,0.1,0.1,0.1,212
5.0,5.0,5.0,1.0,0.1,0.1,1.0,212
5.0,5.0,5.0,1.0,0.1,0.1,2.0,231
5.0,5.0,5.0,1.0,0.1,0.1,5.0,231
5.0,5.0,5.0,1.0,0.1,0.1,10.0,231
5.0,5.0,5.0,1.0,0.1,1.0,0.1,212
5.0,5.0,5.0,1.0,0.1,1.0,1.0,212
5.0,5.0,5.0,1.0,0.1,1.0,2.0,231
5.0,5.0,5.0,1.0,0.1,1.0,5.0,231
5.0,5.0,5.0,1.0,0.1,1.0,10.0,231
5.0,5.0,5.0,1.0,0.1,2.0,0.1,212
5.0,5.0,5.0,1.0,0.1,2.0,1.0,212
5.0,5.0,5.0,1.0,0.1,2.0,2.0,231
5.0,5.0,5.0,1.0,0.1,2.0,5.0,231
5.0,5.0,5.0,1.0,0.1,2.0,10.0,231
5.0,5.0,5.0,1.0,0.1,5.0,0.1,212
5.0,5.0,5.0,1.0,0.1,5.0,1.0,212
5.0,5.0,5.0,1.0,0.1,5.0,2.0,231
5.0,5.0,5.0,1.0,0.1,5.0,5.0,231
5.0,5.0,5.0,1.0,0.1,5.0,10.0,231
5.0,5.0,5.0,1.0,0.1,10.0,0.1,212
5.0,5.0,5.0,1.0,0.1,10.0,1.0,212
5.0,5.0,5.0,1.0,0.1,10.0,2.0,231
5.0,5.0,5.0,1.0,0.1,10.0,5.0,231
5.0,5.0,5.0,1.0,0.1,10.0,10.0,231
5.0,5.0,5.0,1.0,1.0,0.1,0.1,212
5.0,5.0,5.0,1.0,1.0,0.1,1.0,212
5.0,5.0,5.0,1.0,1.0,0.1,2.0,231
5.0,5.0,5.0,1.0,1.0,0.1,5.0,231
5.0,5.0,5.0,1.0,1.0,0.1,10.0,231
5.0,5.0,5.0,1.0,1.0,1.0,0.1,212
5.0,5.0,5.0,1.0,1.0,1.0,1.0,212
5.0,5.0,5.0,1.0,1.0,1.0,2.0,231
5.0,5.0,5.0,1.0,1.0,1.0,5.0,231
5.0,5.0,5.0,1.0,1.0,1.0,10.0,231
5.0,5.0,5.0,1.0,1.0,2.0,0.1,212
5.0,5.0,5.0,1.0,1.0,2.0,1.0,212
5.0,5.0,5.0,1.0,1.0,2.0,2.0,231
5.0,5.0,5.0,1.0,1.0,2.0,5.0,231
5.0,5.0,5.0,1.0,1.0,2.0,10.0,231
5.0,5.0,5.0,1.0,1.0,5.0,0.1,212
5.0,5.0,5.0,1.0,1.0,5.0,1.0,212
5.0,5.0,5.0,1.0,1.0,5.0,2.0,231
5.0,5.0,5.0,1.0,1.0,5.0,5.0,231
5.0,5.0,5.0,1.0,1.0,5.0,10.0,231
5.0,5.0,5.0,1.0,1.0,10.0,0.1,212
5.0,5.0,5.0,1.0,1.0,10.0,1.0,212
5.0,5.0,5.0,1.0,1.0,10.0,2.0,231
5.0,5.0,5.0,1.0,1.0,10.0,5.0,231
5.0,5.0,5.0,1.0,1.0,10.0,10.0,231
5.0,5.0,5.0,1.0,2.0,0.1,0.1,212
5.0,5.0,5.0,1.0,2.0,0.1,1.0,212
5.0,5.0,5.0,1.0,2.0,0.1,2.0,231
5.0,5.0,5.0,1.0,2.0,0.1,5.0,231
5.0,5.0,5.0,1.0,2.0,0.1,10.0,231
5.0,5.0,5.0,1.0,2.0,1.0,0.1,212
5.0,5.0,5.0,1.0,2.0,1.0,1.0,212
5.0,5.0,5.0,1.0,2.0,1.0,2.0,231
5.0,5.0,5.0,1.0,2.0,1.0,5.0,231
5.0,5.0,5.0,1.0,2.0,1.0,10.0,231
5.0,5.0,5.0,1.0,2.0,2.0,0.1,212
5.0,5.0,5.0,1.0,2.0,2.0,1.0,212
5.0,5.0,5.0,1.0,2.0,2.0,2.0,231
5.0,5.0,5.0,1.0,2.0,2.0,5.0,231
5.0,5.0,5.0,1.0,2.0,2.0,10.0,231
5.0,5.0,5.0,1.0,2.0,5.0,0.1,212
5.0,5.0,5.0,1.0,2.0,5.0,1.0,212
5.0,5.0,5.0,1.0,2.0,5.0,2.0,231
5.0,5.0,5.0,1.0,2.0,5.0,5.0,231
5.0,5.0,5.0,1.0,2.0,5.0,10.0,231
5.0,5.0,5.0,1.0,2.0,10.0,0.1,212
5.0,5.0,5.0,1.0,2.0,10.0,1.0,212
5.0,5.0,5.0,1.0,2.0,10.0,2.0,231
5.0,5.0,5.0,1.0,2.0,10.0,5.0,231
5.0,5.0,5.0,1.0,2.0,10.0,10.0,231
5.0,5.0,5.0,1.0,5.0,0.1,0.1,212
5.0,5.0,5.0,1.0,5.0,0.1,1.0,212
5.0,5.0,5.0,1.0,5.0,0.1,2.0,231
5.0,5.0,5.0,1.0,5.0,0.1,5.0,231
5.0,5.0,5.0,1.0,5.0,0.1,10.0,231
5.0,5.0,5.0,1.0,5.0,1.0,0.1,212
5.0,5.0,5.0,1.0,5.0,1.0,1.0,212
5.0,5.0,5.0,1.0,5.0,1.0,2.0,231
5.0,5.0,5.0,1.0,5.0,1.0,5.0,231
5.0,5.0,5.0,1.0,5.0,1.0,10.0,231
5.0,5.0,5.0,1.0,5.0,2.0,0.1,212
5.0,5.0,5.0,1.0,5.0,2.0,1.0,212
5.0,5.0,5.0,1.0,5.0,2.0,2.0,231
5.0,5.0,5.0,1.0,5.0,2.0,5.0,231
5.0,5.0,5.0,1.0,5.0,2.0,10.0,231
5.0,5.0,5.0,1.0,5.0,5.0,0.1,212
5.0,5.0,5.0,1.0,5.0,5.0,1.0,212
5.0,5.0,5.0,1.0,5.0,5.0,2.0,231
5.0,5.0,5.0,1.0,5.0,5.0,5.0,231
5.0,5.0,5.0,1.0,5.0,5.0,10.0,231
5.0,5.0,5.0,1.0,5.0,10.0,0.1,212
5.0,5.0,5.0,1.0,5.0,10.0,1.0,212
5.0,5.0,5.0,1.0,5.0,10.0,2.0,231
